index,y
763,245.55392080104602
764,591.5905779465837
765,330.115286875752
766,637.4830563831041
767,719.2522077144811
768,526.8327528581411
769,374.0170518954526
770,213.34443007828017
771,215.97639904460578
772,248.43278423619398
773,327.42517163794264
774,296.41881026747836
775,297.30894848269463
776,247.00242382549914
777,1772.9908993770218
778,827.8874758022627
779,270.7115814464215
780,1211.0496917549408
781,819.7445799482045
782,527.4207069326139
783,201.68321323270158
784,224.281251542384
785,433.00010678358666
786,162.68100525907454
787,272.75457573933454
788,251.67895951043224
789,247.45435139670633
790,913.9490787283823
791,172.6522602296797
792,183.74136676064947
793,220.1562288693045
794,438.59600115655115
795,535.5837509412631
796,386.9690859927125
797,163.67790362751424
798,582.3529462544763
799,230.46870878594086
800,340.41673600526735
801,543.1039387106524
802,1310.2852368665133
803,431.18633310602746
804,446.4368822332819
805,302.1371270248233
806,270.2183065548891
807,382.52963145965214
808,340.85946488754774
809,469.74114840984504
810,625.9797509754351
811,329.5500833844327
812,382.94431864012165
813,385.30622506943473
814,405.7081773726959
815,104.04545691833154
816,286.77183680597943
817,257.7223560900958
818,351.17427702452426
819,151.79336301690324
820,758.9368373413178
821,211.55570203312075
822,490.48852080793245
823,227.9113891863052
824,110.30150608827299
825,625.9072304903544
826,236.07673896385978
827,400.3010824367255
828,640.1772770113788
829,342.77177157677374
830,280.10786837998273
831,218.33588332170893
832,404.0547946779755
833,152.90943679054752
834,363.9361326246472
835,249.7251366577202
836,672.180586443527
837,147.81284972551927
838,613.9404252569736
839,938.3080465808501
840,434.10190342208364
841,673.5937462928291
842,400.3657966210595
843,800.7160504999292
844,463.52747399863114
845,150.074436802325
846,1238.5601818427451
847,493.7553910951166
848,137.21112700704967
849,123.76393407305855
850,919.4302847887362
851,394.7176838744258
852,174.21395889238153
853,103.94271027588135
854,346.0699186626172
855,508.39224927390745
856,430.6053964145885
857,306.7751818066652
858,1209.0432093609647
859,156.1734203584461
860,664.7260993335932
861,964.4649200432235
862,349.00868009908015
863,245.5910349978864
864,583.5233012041015
865,89.52090674166631
866,405.6032939013676
867,179.94867414609544
868,235.81063410581308
869,554.4905787545431
870,466.767568795105
871,883.41360136601
872,451.90304097082515
873,279.0398893442962
874,494.3099761031954
875,197.38799929244888
876,194.1814160359459
877,539.9713343258354
878,305.3472813427476
879,268.43869131270117
880,322.4893884729804
881,1025.0355166765182
882,1750.7398115464748
883,531.7414216494344
884,255.00836220056377
885,125.52556505125163
886,817.6724328162346
887,295.97519960883693
888,428.0552526120704
889,253.7699562171923
890,1567.5465198539578
891,138.03721206345978
892,1062.2031672548887
893,486.5013508352555
894,812.8414510349158
895,481.0624550553958
896,504.6125810974619
897,393.5964764859606
898,183.0964059634302
899,1363.5841666769268
900,198.20539469274527
901,227.21831359235864
902,404.7199271705627
903,357.6430893467047
904,605.5079766284696
905,172.53364177847632
906,313.3837956614376
907,694.4429356849557
908,224.03598696434761
909,265.7732430988744
910,664.1057525824571
911,372.494901717336
912,1785.0268949101815
913,266.86643388203595
914,473.38049977595773
915,387.0968278361486
916,679.2583790574912
917,641.9737493307571
918,418.42632089343033
919,659.9408771141151
920,122.74258900849331
921,520.3815423048436
922,298.4109148381469
923,270.7220051660608
924,438.7654556051492
925,294.69179647246665
926,220.33637597716458
927,224.7388660569004
928,140.67955997863797
929,378.25841007833696
930,239.77126634992518
931,153.76430677434345
932,489.2284716907256
933,331.1280694993695
934,353.7416384997286
935,540.4956207340501
936,103.39887005265058
937,287.2139989794831
938,254.04589179137045
939,239.72794448498223
940,107.53853064108276
941,112.28745798705398
942,326.91510140572404
943,672.8813434605726
944,367.8250832522882
945,498.7233931897373
946,216.7271054746615
947,365.70617707757276
948,812.0101186616523
949,214.23458081522278
950,230.62352454373743
951,369.9118285354297
952,728.481924208136
953,122.60111989370735
954,1216.7226391584918
955,214.42082599736435
956,414.0339654332612
957,1377.5605287067667
958,529.8238984709897
959,316.96539187118725
960,1587.391578340433
961,1008.7402726122864
962,232.37760387396355
963,102.84934498828068
964,318.661453884748
965,210.2467590770117
966,178.45096703963333
967,1596.0849687795076
968,742.1653146413879
969,650.2560365389564
970,610.485583371868
971,390.67903816557543
972,364.3051099710518
973,258.6599541579941
974,185.40791786514154
975,310.807570319325
976,207.68220520050087
977,363.26417590321944
978,537.5848647769262
979,440.13199808367386
980,364.77778909194325
981,675.9417343702128
982,251.38675623460318
983,390.3405197817686
984,637.9974486211429
985,185.0859124415966
986,480.1607832169382
987,259.40598838923137
988,541.2536022619626
989,546.9446952748227
990,90.14945915601034
991,332.49177376187924
992,303.91756556755115
993,109.90690151041115
994,449.18652186584933
995,162.62583781450357
996,273.0173013487366
997,299.2019414530364
998,292.6911544783958
999,227.3935396982809
